beta,X,Gs1,Gs2,Gs3
3ff3f8f76a3a214e,3fc43affbb27732a,3fc4202025a92205,3f898359558f3b81,3f45873cf81b0dc5
3ff3f8f76a3a214e,3fc49df7059b2c15,3fc48185e75ab8a9,3f8a7eab7ac4b51b,3f46c8e84ca7de7a
3ff3f8f76a3a214e,3fc500ee500ee501,3fc4e2dc5bc53de2,3f8b7eb222d42c17,3f4816d5c344cb50
3ff3f8f76a3a214e,3fc563e59a829ded,3fc544233a462593,3f8c836c8eb0a76a,3f49713f8c0bba84
3ff3f8f76a3a214e,3fc5c6dce4f656d8,3fc5a55a3a4684f7,3f8d8cd9fbcae94b,3f4ad85fcdc56d0c
3ff3f8f76a3a214e,3fc629d42f6a0fc3,3fc60681133b48c9,3f8e9af9a412006c,3f4c4c70a5be19e2
3ff3f8f76a3a214e,3fc68ccb79ddc8af,3fc667977ca56b68,3f8fadcabdf3dbbd,3f4dcdac279a1054
3ff3f8f76a3a214e,3fc6efc2c451819a,3fc6c89d2e122aed,3f9062a63e2ef06a,3f4f5c4c5d2a6176
3ff3f8f76a3a214e,3fc752ba0ec53a85,3fc72991df1b3f40,3f90f0bf075ec282,3f507c45a320c891
3ff3f8f76a3a214e,3fc7b5b15938f372,3fc78a7547671019,3f91812f50807479,3f5151516c442719
3ff3f8f76a3a214e,3fc818a8a3acac5d,3fc7eb471ea8eaff,3f9213f6adcbbb67,3f522d667fa9192c
3ff3f8f76a3a214e,3fc87b9fee206548,3fc84c071ca1393d,3f92a914b1b941a5,3f5310a1cdb944fa
3ff3f8f76a3a214e,3fc8de9738941e34,3fc8acb4f91db5ce,3f934088ed02f87e,3f53fb20418891a2
3ff3f8f76a3a214e,3fc9418e8307d71f,3fc90d506bf9a333,3f93da52eea46b37,3f54ecfec0bf92fc
3ff3f8f76a3a214e,3fc9a485cd7b900a,3fc96dd92d1e0155,3f94767243db136d,3f55e65a2b85f953
3ff3f8f76a3a214e,3fca077d17ef48f6,3fc9ce4ef481c348,3f9514e67826aeaf,3f56e74f5c6d053e
3ff3f8f76a3a214e,3fca6a74626301e2,3fca2eb17a2a0510,3f95b5af15499572,3f57effb2859ffa9
3ff3f8f76a3a214e,3fcacd6bacd6bace,3fca8f00762a4153,3f9658cba349134c,3f59007a5e70b616
3ff3f8f76a3a214e,3fcb3062f74a73b9,3fcaef3ba0a48709,3f96fe3ba86dc078,3f5a18e9c7fdfb2b
3ff3f8f76a3a214e,3fcb935a41be2ca4,3fcb4f62b1c9af1f,3f97a5fea943dcb4,3f5b396628622b9d
3ff3f8f76a3a214e,3fcbf6518c31e58f,3fcbaf7561d99206,3f985014289bab55,3f5c620c3cfbb780
3ff3f8f76a3a214e,3fcc5948d6a59e7b,3fcc0f7369233d42,3f98fc7ba789d0b9,3f5d92f8bd11b025
3ff3f8f76a3a214e,3fccbc4021195766,3fcc6f5c800528e8,3f99ab34a567b0f4,3f5ecc4859be5a5c
3ff3f8f76a3a214e,3fcd1f376b8d1053,3fcccf305eed6d13,3f9a5c3e9fd3cfdc,3f60070bdeece2c6
3ff3f8f76a3a214e,3fcd822eb600c93e,3fcd2eeebe59f748,3f9b0f9912b23248,3f60ac41c6f2339b
3ff3f8f76a3a214e,3fcde52600748229,3fcd8e9756d8bfd9,3f9bc543782cc0ad,3f6155d433f8ddb7
3ff3f8f76a3a214e,3fce481d4ae83b15,3fcdee29e107ff31,3f9c7d3d48b3ab00,3f6203d171c974fc
3ff3f8f76a3a214e,3fceab14955bf400,3fce4da615966317,3f9d3785fafdcdcd,3f62b647c8e0b828
3ff3f8f76a3a214e,3fcf0e0bdfcfaceb,3fcead0bad4343eb,3f9df41d040918c0,3f636d457e64e850
3ff3f8f76a3a214e,3fcf71032a4365d7,3fcf0c5a60ded9cc,3f9eb301d71af651,3f6428d8d41b22d2
3ff3f8f76a3a214e,3fcfd3fa74b71ec3,3fcf6b91e94a71b9,3f9f7433e5c0b4cc,3f64e910085cbdd8
3ff3f8f76a3a214e,3fd01b78df956bd7,3fcfcab1ff78a2a3,3fa01bd94fe7f84d,3f65adf9560ca751
3ff3f8f76a3a214e,3fd04cf484cf484d,3fd014dd2e36c13b,3fa07ebeb9b37fec,3f6677a2f48cc6a7
3ff3f8f76a3a214e,3fd07e702a0924c3,3fd044555c9f6d84,3fa0e2c9e676af9c,3f67461b17b360eb
3ff3f8f76a3a214e,3fd0afebcf430138,3fd073c1678a2f87,3fa147fa8b8a100b,3f68196fefc07fb6
3ff3f8f76a3a214e,3fd0e167747cddae,3fd0a3212b93ef7b,3fa1ae505d6b2bfa,3f68f1afa9535ac5
3ff3f8f76a3a214e,3fd112e319b6ba24,3fd0d2748562bed9,3fa215cb0fbcc891,3f69cee86d5fc432
3ff3f8f76a3a214e,3fd1445ebef0969a,3fd101bb51a5f2c1,3fa27e6a55471e57,3f6ab1286123976e
3ff3f8f76a3a214e,3fd175da642a730f,3fd130f56d163e52,3fa2e82ddff812d8,3f6b987da61c2b15
3ff3f8f76a3a214e,3fd1a75609644f85,3fd16022b475ccfe,3fa3531560e372e8,3f6c84f659fbc585
3ff3f8f76a3a214e,3fd1d8d1ae9e2bfb,3fd18f4304905cd7,3fa3bf2088432d81,3f6d76a0969f1430
3ff3f8f76a3a214e,3fd20a4d53d80870,3fd1be563a3b58d1,3fa42c4f05778f48,3f6e6d8a7202a5de
3ff3f8f76a3a214e,3fd23bc8f911e4e6,3fd1ed5c3255f305,3fa49aa087077ec8,3f6f69c1fe386802
3ff3f8f76a3a214e,3fd26d449e4bc15c,3fd21c54c9c93ee4,3fa50a14baa0b929,3f7035aaa4ae9347
3ff3f8f76a3a214e,3fd29ec043859dd2,3fd24b3fdd884b66,3fa57aab4d180fa7,3f70b9292ec70794
3ff3f8f76a3a214e,3fd2d03be8bf7a48,3fd27a1d4a903d33,3fa5ec63ea69a5a5,3f713f63a06f1b8f
3ff3f8f76a3a214e,3fd301b78df956bd,3fd2a8ecede868c1,3fa65f3e3db92f59,3f71c860faa61235
3ff3f8f76a3a214e,3fd3333333333333,3fd2d7aea4a26c73,3fa6d339f1523124,3f7254283c5bacec
3ff474ac874ac875,3f50624dd2f1a9fc,3f50624d985f6fa3,3ea0c6f782b8e211,3de6e80fc7a2bfc2
3ff474ac874ac875,3f70777cc33387ef,3f7077790bcac44b,3ee0f273f0769178,3e47415ad2c38c80
3ff474ac874ac875,3f7cd66611aaa55f,3f7cd6521bbac03d,3ef9fcc616e4b937,3e6f39bd2e6159be
3ff474ac874ac875,3f849aa7b010e168,3f849a8a90c9e0b7,3f0a88675ab6c355,3e86c7568b01a43e
3ff474ac874ac875,3f8aca1c574c7020,3f8ac9dc548948d2,3f166d4fc878b585,3e9908aa40661ce9
3ff474ac874ac875,3f907cc87f43ff6b,3f907c8ccf83031c,3f20fd3f6b626a89,3ea757ba362309e3
3ff474ac874ac875,3f939482d2e1c6c8,3f93941edb1d163c,3f27f5dc021493b3,3eb38c50e0147d92
3ff474ac874ac875,3f96ac3d267f8e24,3f96aba1f01988ce,3f30103c2a32e3a2,3ebe59d26add88c2
3ff474ac874ac875,3f99c3f77a1d5580,3f99c313b18a757b,3f34be871245a322,3ec645560556783e
3ff474ac874ac875,3f9cdbb1cdbb1cdb,3f9cda71c28f34de,3f3a05cb2570b365,3ecf4a92bbf02875
3ff474ac874ac875,3f9ff36c2158e437,3f9ff1b9c6562bd6,3f3fe6045af885f9,3ed53be0de632ccc
3ff474ac874ac875,3fa185933a7b55ca,3fa18474b00f4cdd,3f432f971a9d7418,3edc0401e2c6b9e5
3ff474ac874ac875,3fa31170644a3978,3fa30fff199d334b,3f46b8a1e0d938de,3ee20d9df03ccc92
3ff474ac874ac875,3fa49d4d8e191d26,3fa49b7af187f8a1,3f4a8e1fcc7d265c,3ee6cf8ea65bddfd
3ff474ac874ac875,3fa6292ab7e800d4,3fa626e7098deec3,3f4eb00def692b6e,3eec5699c305aad5
3ff474ac874ac875,3fa7b507e1b6e481,3fa7b24233797105,3f518f349088e708,3ef158c2af6db78b
3ff474ac874ac875,3fa940e50b85c830,3fa93d8b4121cb30,3f53ec96ff414ab1,3ef4f78b7847feec
3ff474ac874ac875,3faaccc23554abde,3faac8c1046c2061,3f56702c75305008,3ef90f09a0ced8b4
3ff474ac874ac875,3fac589f5f238f8b,3fac53e24f4c51f6,3f5919f30676b3dc,3efda69f317e702a
3ff474ac874ac875,3fade47c88f2733a,3faddeedf3c5e66b,3f5be9e8aa04d85e,3f0162d6e876b7c8
3ff474ac874ac875,3faf7059b2c156e7,3faf69e2c3ecf018,3f5ee00b399c534d,3f0439cb5f1465e2
3ff474ac874ac875,3fb07e1b6e481d4b,3fb07a5fc8f37a01,3f60fe2c38e8c94a,3f075bdd6587ef9e
3ff474ac874ac875,3fb1440a032f8f22,3fb13fc197f5e83f,3f629f66f906cb85,3f0accbd2b586c10
3ff474ac874ac875,3fb209f8981700f9,3fb20516382351f1,3f6453b49e47e2d4,3f0e901aa3d2bf40
3ff474ac874ac875,3fb2cfe72cfe72d0,3fb2ca5d12ab5989,3f661b13db37e774,3f1154d2c19c1592
3ff474ac874ac875,3fb395d5c1e5e4a7,3fb38f9590c82807,3f67f58353cfd635,3f138e869df68873
3ff474ac874ac875,3fb45bc456cd567e,3fb454bf1bbee031,3f69e3019d76da89,3f15f7007dd3f238
3ff474ac874ac875,3fb521b2ebb4c855,3fb519d91ce011c6,3f6be38d3f036390,3f189017d4502a3f
3ff474ac874ac875,3fb5e7a1809c3a2c,3fb5dee2fd882cac,3f6df724b0bc4465,3f1b5ba3ef5f54a8
3ff474ac874ac875,3fb6ad901583ac03,3fb6a3dc271ff40c,3f700ee32e2cefbe,3f1e5b7bf665ae0f
3ff474ac874ac875,3fb7737eaa6b1dd9,3fb768c4031cf16b,3f712bb84e83ae8f,3f20c8bb7467ba64
3ff474ac874ac875,3fb8396d3f528fb1,3fb82d99fb01e7bc,3f725210dfb1f690,3f227fb5ce547858
3ff474ac874ac875,3fb8ff5bd43a0188,3fb8f25d785f465d,3f7381ec00c209c1,3f2453985e9b4d39
3ff474ac874ac875,3fb9c54a6921735e,3fb9b70de4d39c12,3f74bb48c979802e,3f26454e64c6b1d5
3ff474ac874ac875,3fba8b38fe08e536,3fba7baaaa0c09fc,3f75fe264a59f975,3f2855c309959070
3ff474ac874ac875,3fbb512792f0570d,3fbb403331c4b66e,3f774a838ca1d3b8,3f2a85e15e478af7
3ff474ac874ac875,3fbc171627d7c8e3,3fbc04a6e5c93fcc,3f78a05f924ce849,3f2cd6945be95373
3ff474ac874ac875,3fbcdd04bcbf3aba,3fbcc9052ff52f5e,3f79ffb956154dc7,3f2f48c6e2a116cc
3ff474ac874ac875,3fbda2f351a6ac92,3fbd8d4d7a346c05,3f7b688fcb741fc9,3f30eeb1dc7d7d4a
3ff474ac874ac875,3fbe68e1e68e1e69,3fbe517f2e83acee,3f7cdae1dea24c17,3f324aaac59ad733
3ff474ac874ac875,3fbf2ed07b75903f,3fbf1599b6f0ec42,3f7e56ae74996576,3f33b8c3754788c1
3ff474ac874ac875,3fbff4bf105d0217,3fbfd99c7d9bd9bc,3f7fdbf46b147bfa,3f35397126487675
3ff474ac874ac875,3fc05d56d2a239f7,3fc04ec3765b2696,3f80b5594c487d64,3f36cd29052ee147
3ff474ac874ac875,3fc0c04e1d15f2e2,3fc0b0ac37425c80,3f818173e627c5c8,3f3874602ffed93a
3ff474ac874ac875,3fc123456789abce,3fc1128836af4e5a,3f825249672a7fb8,3f3a2f8bb5d5bb02
3ff474ac874ac875,3fc1863cb1fd64b9,3fc1745729d77b91,3f8327d92fb59ea8,3f3bff209690b8f1
3ff474ac874ac875,3fc1e933fc711da5,3fc1d618c5fa5c77,3f8402229c911afe,3f3de393c2736fc1
3ff474ac874ac875,3fc24c2b46e4d690,3fc237ccc0619b59,3f84e12506e86ebf,3f3fdd5a19ce870d
3ff474ac874ac875,3fc2af2291588f7c,3fc29972ce614da1,3f85c4dfc44b151f,3f40f67436532f22
3ff474ac874ac875,3fc31219dbcc4867,3fc2fb0aa5582ce2,3f86ad5226ad0cb4,3f420959bd2ce2d9
3ff474ac874ac875,3fc3751126400153,3fc35c93faafcfe6,3f879a7b7c675c8b,3f432797f8a46258
3ff474ac874ac875,3fc3d80870b3ba3e,3fc3be0e83dce3aa,3f888c5b10389be0,3f445169373db630
3ff474ac874ac875,3fc43affbb27732a,3fc41f79f65f645e,3f8982f029457cb4,3f458707bea45c11
3ff474ac874ac875,3fc49df7059b2c15,3fc480d607c2d64e,3f8a7e3a0b195902,3f46c8adcb7ebd81
3ff474ac874ac875,3fc500ee500ee501,3fc4e2226d9e7ece,3f8b7e37f5a6c2de,3f4816959141adc7
3ff474ac874ac875,3fc563e59a829ded,3fc5435edd959d17,3f8c82e925481727,3f4970f93a03ee94
3ff474ac874ac875,3fc5c6dce4f656d8,3fc5a48b0d57a319,3f8d8c4cd2c01318,3f4ad812e651bc01
3ff474ac874ac875,3fc629d42f6a0fc3,3fc605a6b2a06e50,3f8e9a62333a6c92,3f4c4c1cad005fd4
3ff474ac874ac875,3fc68ccb79ddc8af,3fc666b18338807d,3f8fad28784c6d1b,3f4dcd509b01cc1f
3ff474ac874ac875,3fc6efc2c451819a,3fc6c7ab34f53861,3f90624f67fac7cc,3f4f5be8b3383d6f
3ff474ac874ac875,3fc752ba0ec53a85,3fc728937db90a70,3f90f06232501072,3f507c0f7724f269
3ff474ac874ac875,3fc7b5b15938f372,3fc7896a1373b973,3f9180cc2e90f179,3f5151169d3a4cbb
3ff474ac874ac875,3fc818a8a3acac5d,3fc7ea2eac228f1e,3f92138cee5e5967,3f522d26bdb0c929
3ff474ac874ac875,3fc87b9fee206548,3fc84ae0fdd094aa,3f92a8a4018f98b1,3f53105cc4fc940b
3ff474ac874ac875,3fc8de9738941e34,3fc8ab80be96cb57,3f934010f632b76a,3f53fad59a1b4f81
3ff474ac874ac875,3fc9418e8307d71f,3fc90c0da49c64e1,3f93d9d3588ccc5b,3f54ecae1e7dfca0
3ff474ac874ac875,3fc9a485cd7b900a,3fc96c876616fbfc,3f9475eab31a5579,3f55e6032df2e8e4
3ff474ac874ac875,3fca077d17ef48f6,3fc9ccedb94accaf,3f9514568e8f91b2,3f56e6f19e8f9fe4
3ff474ac874ac875,3fca6a74626301e2,3fca2d40548aecb4,3f95b51671d8dc1a,3f57ef96409ae164
3ff474ac874ac875,3fcacd6bacd6bace,3fca8d7eee3983c4,3f965829e21b0873,3f59000dde769be4
3ff474ac874ac875,3fcb3062f74a73b9,3fcaeda93cc803dc,3f96fd9062b3c113,3f5a18753c89eb9f
3ff474ac874ac875,3fcb935a41be2ca4,3fcb4dbef6b76174,3f97a5497539e62c,3f5b38e9192b1e3b
3ff474ac874ac875,3fcbf6518c31e58f,3fcbadbfd2984bac,3f984f54997dee5b,3f5c61862c89bae9
3ff474ac874ac875,3fcc5948d6a59e7b,3fcc0dab870b646a,3f98fbb14d8a48ae,3f5d926928988f72
3ff474ac874ac875,3fccbc4021195766,3fcc6d81cac1786c,3f99aa5f0da3bfe8,3f5ecbaeb8f7c1cf
3ff474ac874ac875,3fcd1f376b8d1053,3fcccd42547bb757,3f9a5b5d5449df41,3f6006b9c16f736e
3ff474ac874ac875,3fcd822eb600c93e,3fcd2cecdb0beba5,3f9b0eab9a375859,3f60abea12838ec8
3ff474ac874ac875,3fcde52600748229,3fcd8c811554b29f,3f9bc44956626aab,3f6155769bca97d1
3ff474ac874ac875,3fce481d4ae83b15,3fcdebfeba49b439,3f9c7c35fdfd4c48,3f62036da601db65
3ff474ac874ac875,3fceab14955bf400,3fce4b6580efdae4,3f9d3671047693dc,3f62b5dd7686a3aa
3ff474ac874ac875,3fcf0e0bdfcfaceb,3fceaab5205d8b59,3f9df2f9db79a430,3f636cd44f4b4fee
3ff474ac874ac875,3fcf71032a4365d7,3fcf09ed4fbadc53,3f9eb1cff2ef18eb,3f6428606ecc6f15
3ff474ac874ac875,3fcfd3fa74b71ec3,3fcf690dc641ce34,3f9f72f2b8fd34ab,3f64e8901005dcad
3ff474ac874ac875,3fd01b78df956bd7,3fcfc8163b3e82ac,3fa01b30cd042841,3f65ad716a67e0be
3ff474ac874ac875,3fd04cf484cf484d,3fd013833307ba22,3fa07e0e0059a666,3f667712b1cc5244
3ff474ac874ac875,3fd07e702a0924c3,3fd042eeff12d6f2,3fa0e210aaf001a8,3f674582166bbc64
3ff474ac874ac875,3fd0afebcf430138,3fd0724e5d828122,3fa147388057dd5d,3f6818cdc4d2866d
3ff474ac874ac875,3fd0e167747cddae,3fd0a1a12a2221ab,3fa1ad853341cdbe,3f68f103e5d61eb3
3ff474ac874ac875,3fd112e319b6ba24,3fd0d0e740c6bccc,3fa214f6757e92fc,3f69ce329e8a2825
3ff474ac874ac875,3fd1445ebef0969a,3fd100207d4f0db0,3fa27d8bf7ff54f8,3f6ab0681035aad2
3ff474ac874ac875,3fd175da642a730f,3fd12f4cbba3a20a,3fa2e7456ad5dfba,3f6b97b258484759
3ff474ac874ac875,3fd1a75609644f85,3fd15e6bd7b6f5b0,3fa352227d34e08a,3f6c841f904f6d5b
3ff474ac874ac875,3fd1d8d1ae9e2bfb,3fd18d7dad858e1e,3fa3be22dd7023a5,3f6d75bdcdeb94a0
3ff474ac874ac875,3fd20a4d53d80870,3fd1bc8219161604,3fa42b4638fcd2a7,3f6e6c9b22c5798a
3ff474ac874ac875,3fd23bc8f911e4e6,3fd1eb78f67978c6,3fa4998c3c71b3ba,3f6f68c59c835c78
3ff474ac874ac875,3fd26d449e4bc15c,3fd21a6221cafdeb,3fa508f493876935,3f703525a25f220a
3ff474ac874ac875,3fd29ec043859dd2,3fd2493d77306492,3fa5797ee918b219,3f70b89d107ba177
3ff474ac874ac875,3fd2d03be8bf7a48,3fd2780ad2d9fed6,3fa5eb2ae722ab21,3f713ed01946600f
3ff474ac874ac875,3fd301b78df956bd,3fd2a6ca1102cd2d,3fa65df836c51077,3f71c7c5bb57e184
3ff474ac874ac875,3fd3333333333333,3fd2d57b0df099bf,3fa6d1e68042802b,3f725384f32ca13e
3ff4f061a45b6f9c,3f50624dd2f1a9fc,3f50624d96fd391d,3ea0c6f7820386a9,3de6e80fc70e2e6c
3ff4f061a45b6f9c,3f70777cc33387ef,3f707778f55110e1,3ee0f273e4e5cb08,3e47415ac93dd4bd
3ff4f061a45b6f9c,3f7cd66611aaa55f,3f7cd651a3042fc8,3ef9fcc5e0806f6e,3e6f39bd072acc6b
3ff4f061a45b6f9c,3f849aa7b010e168,3f849a89e0abeb78,3f0a8866e950be8d,3e86c75650982758
3ff4f061a45b6f9c,3f8aca1c574c7020,3f8ac9dad16e6c40,3f166d4f266f055c,3e9908a9d3e028b0
3ff4f061a45b6f9c,3f907cc87f43ff6b,3f907c8b668f4fc0,3f20fd3eb16882b7,3ea757b99cd28740
3ff4f061a45b6f9c,3f939482d2e1c6c8,3f93941c7e90f7df,3f27f5da902a33e2,3eb38c502b00ee86
3ff4f061a45b6f9c,3f96ac3d267f8e24,3f96ab9e4578fad7,3f30103addabd5d5,3ebe59d0f1e4e694
3ff4f061a45b6f9c,3f99c3f77a1d5580,3f99c30e50102097,3f34be84e7b42a98,3ec64554a01d3375
3ff4f061a45b6f9c,3f9cdbb1cdbb1cdb,3f9cda6a332d110f,3f3a05c7bcba785b,3ecf4a90464dcaa3
3ff4f061a45b6f9c,3f9ff36c2158e437,3f9ff1af83b63894,3f3fe5ff3b9ea73b,3ed53bded2a3c80e
3ff4f061a45b6f9c,3fa185933a7b55ca,3fa1846deb51d61a,3f432f9365cbb129,3edc03fea3808e21
3ff4f061a45b6f9c,3fa31170644a3978,3fa30ff6608086fe,3f46b89cae1ad824,3ee20d9b75d8a5bb
3ff4f061a45b6f9c,3fa49d4d8e191d26,3fa49b6febf7b89c,3f4a8e18b2b474d5,3ee6cf8afd815f03
3ff4f061a45b6f9c,3fa6292ab7e800d4,3fa626d958539f4d,3f4eb00473c18656,3eec569481fd7e93
3ff4f061a45b6f9c,3fa7b507e1b6e481,3fa7b231703d0c23,3f518f2e5acf5ba3,3ef158bf012ec1fe
3ff4f061a45b6f9c,3fa940e50b85c830,3fa93d76fe6a5ef5,3f53ec8f006f72ab,3ef4f7866bf8515d
3ff4f061a45b6f9c,3faaccc23554abde,3faac8a8cda07849,3f5670225126ebb3,3ef90f02d55b41bf
3ff4f061a45b6f9c,3fac589f5f238f8b,3fac53c5a8b3ab46,3f5919e655799155,3efda69632e8c85e
3ff4f061a45b6f9c,3fade47c88f2733a,3faddecc5a88af98,3f5be9d8f80a9f3d,3f0162d10afe75aa
3ff4f061a45b6f9c,3faf7059b2c156e7,3faf69bbae159335,3f5edff8059e6352,3f0439c3d2fc1ff2
3ff4f061a45b6f9c,3fb07e1b6e481d4b,3fb07a4937315618,3f60fe20968dfb3e,3f075bd3cd3cfdff
3ff4f061a45b6f9c,3fb1440a032f8f22,3fb13fa7b345c534,3f629f58ffc7863f,3f0accb11acd2f67
3ff4f061a45b6f9c,3fb209f8981700f9,3fb204f8b0dff496,3f6453a3f814edb6,3f0e900b9f12bac9
3ff4f061a45b6f9c,3fb2cfe72cfe72d0,3fb2ca3b95a2506f,3f661b002a238d2c,3f1154c97e75902e
3ff4f061a45b6f9c,3fb395d5c1e5e4a7,3fb38f6fc73a4c38,3f67f56c31b60ba8,3f138e7b49e48f7c
3ff4f061a45b6f9c,3fb45bc456cd567e,3fb45494ab60db70,3f69e2e69ba5726f,3f15f6f2be6956f7
3ff4f061a45b6f9c,3fb521b2ebb4c855,3fb519a9a7daea4a,3f6be36de5e24f50,3f18900743ff96e6
3ff4f061a45b6f9c,3fb5e7a1809c3a2c,3fb5deae2279d65c,3f6df7007f75e2bc,3f1b5b901c9ae940
3ff4f061a45b6f9c,3fb6ad901583ac03,3fb6a3a1811be737,3f700ece6441acb3,3f1e5b6462b6245f
3ff4f061a45b6f9c,3fb7737eaa6b1dd9,3fb7688329acc700,3f712ba0892488cf,3f20c8ad83f1665e
3ff4f061a45b6f9c,3fb8396d3f528fb1,3fb82d528225fafd,3f7251f5cf90f630,3f227fa569ac5351
3ff4f061a45b6f9c,3fb8ff5bd43a0188,3fb8f20ef08f5c0a,3f7381cd514354e9,3f2453853042b468
3ff4f061a45b6f9c,3fb9c54a6921735e,3fb9b6b7daff8f17,3f74bb262087a8d8,3f2645380ece48d9
3ff4f061a45b6f9c,3fba8b38fe08e536,3fba7b4ca79c7d91,3f75fdff483a539b,3f2855a92513afe8
3ff4f061a45b6f9c,3fbb512792f0570d,3fbb3fccbc9bcdb5,3f774a57cbc8d444,3f2a85c37aca774a
3ff4f061a45b6f9c,3fbc171627d7c8e3,3fbc043780435aeb,3f78a02ea7328d08,3f2cd671fee53c87
3ff4f061a45b6f9c,3fbcdd04bcbf3aba,3fbcc88c58e9ae05,3f79ff82cf098ea1,3f2f489f86d9e19f
3ff4f061a45b6f9c,3fbda2f351a6ac92,3fbd8ccaacf67576,3f7b68533073697b,3f30ee9b66f4eacf
3ff4f061a45b6f9c,3fbe68e1e68e1e69,3fbe50f1e2e2fd7a,3f7cda9eb12a04c1,3f324a913a3538d8
3ff4f061a45b6f9c,3fbf2ed07b75903f,3fbf1501613aa834,3f7e56642f7c7b36,3f33b8a67f86b5b0
3ff4f061a45b6f9c,3fbff4bf105d0217,3fbfd8f88e9b65bc,3f7fdba2824ffdd8,3f3539506b14ae35
3ff4f061a45b6f9c,3fc05d56d2a239f7,3fc04e6b68db160c,3f80b52c3c905e1f,3f36cd0422813041
3ff4f061a45b6f9c,3fc0c04e1d15f2e2,3fc0b04dc8a7b799,3f8181426e016972,3f387436bc89651d
3ff4f061a45b6f9c,3fc123456789abce,3fc112231a1fcc5d,3f82521335d19f9a,3f3a2f5d40a9f78a
3ff4f061a45b6f9c,3fc1863cb1fd64b9,3fc173eb10b9bff6,3f83279df0a46c9e,3f3bfeeca6c38590
3ff4f061a45b6f9c,3fc1e933fc711da5,3fc1d5a55ff670b2,3f8401e1f76aa9b6,3f3de359d6bf1ed0
3ff4f061a45b6f9c,3fc24c2b46e4d690,3fc23751bb616b5c,3f84e0de9f631fef,3f3fdd19a832cf05
3ff4f061a45b6f9c,3fc2af2291588f7c,3fc298efd6912717,3f85c4933a1b0dca,3f40f65071031ac6
3ff4f061a45b6f9c,3fc31219dbcc4867,3fc2fa7f6527411b,3f86acff156eafae,3f4209321d0b94e2
3ff4f061a45b6f9c,3fc3751126400153,3fc35c001ad0b87f,3f879a217b89cb4f,3f43276c2a6f3677
3ff4f061a45b6f9c,3fc3d80870b3ba3e,3fc3bd71ab4629e3,3f888bf9b2e83ddc,3f445138e28a34c1
3ff4f061a45b6f9c,3fc43affbb27732a,3fc41ed3ca4c0b27,3f898286fe568d3c,3f4586d285ab0048
3ff4f061a45b6f9c,3fc49df7059b2c15,3fc480262bb2e709,3f8a7dc89cf27bf7,3f46c8734ae4b288
3ff4f061a45b6f9c,3fc500ee500ee501,3fc4e168835798bf,3f8b7dbdca2ba030,3f4816555fe18303
3ff4f061a45b6f9c,3fc563e59a829ded,3fc5429a8523878b,3f8c8265bdc3fd60,3f4970b2e8b54371
3ff4f061a45b6f9c,3fc5c6dce4f656d8,3fc5a3bbe50ce23b,3f8d8bbfabd0a0ff,3f4ad7c5ffafe39e
3ff4f061a45b6f9c,3fc629d42f6a0fc3,3fc604cc5716daaf,3f8e99cac4ba4215,3f4c4bc8b52ffce9
3ff4f061a45b6f9c,3fc68ccb79ddc8af,3fc665cb8f51e144,3f8fac86353de399,3f4dccf50f75656e
3ff4f061a45b6f9c,3fc6efc2c451819a,3fc6c6b941dbe03d,3f9061f89336bcd9,3f4f5b850a73cb2d
3ff4f061a45b6f9c,3fc752ba0ec53a85,3fc7279522e07723,3f90f0055ed848f6,3f507bd94bd2aba9
3ff4f061a45b6f9c,3fc7b5b15938f372,3fc7885ee6993619,3f9180690e627f1a,3f5150dbceeeacc5
3ff4f061a45b6f9c,3fc818a8a3acac5d,3fc7e916414dd91c,3f92132330dfc152,3f522ce6fc8d7dd4
3ff4f061a45b6f9c,3fc87b9fee206548,3fc849bae7548349,3f92a83353864337,3f531017bd2dff0e
3ff4f061a45b6f9c,3fc8de9738941e34,3fc8aa4c8d11fa0c,3f933f9901b863a7,3f53fa8af3b7be42
3ff4f061a45b6f9c,3fc9418e8307d71f,3fc90acae6f9e040,3f93d953c5050807,3f54ec5d7d645da5
3ff4f061a45b6f9c,3fc9a485cd7b900a,3fc96b35a98ef154,3f9475632527f8f1,3f55e5ac31a8ff1b
3ff4f061a45b6f9c,3fca077d17ef48f6,3fc9cb8c89633c52,3f9513c6a80a4044,3f56e693e21fb3e3
3ff4f061a45b6f9c,3fca6a74626301e2,3fca2bcf3b185ee0,3f95b47dd1c288a8,3f57ef315a70f0e9
3ff4f061a45b6f9c,3fcacd6bacd6bace,3fca8bfd735fc040,3f96578824957e82,3f58ffa1603d07c8
3ff4f061a45b6f9c,3fcb3062f74a73b9,3fcaec16e6facc2f,3f96fce520f6324b,3f5a1800b305a46c
3ff4f061a45b6f9c,3fcb935a41be2ca4,3fcb4c1b4abb2dcb,3f97a49445867c63,3f5b386c0c174f9b
3ff4f061a45b6f9c,3fcbf6518c31e58f,3fcbac0a53830a60,3f984e950f17623a,3f5c61001e72f63f
3ff4f061a45b6f9c,3fcc5948d6a59e7b,3fcc0be3b6453c2d,3f98fae6f8a97cfe,3f5d91d996b775a9
3ff4f061a45b6f9c,3fccbc4021195766,3fcc6ba728058d1a,3f99a9897b6d6199,3f5ecb151b0b2cd1
3ff4f061a45b6f9c,3fcd1f376b8d1053,3fcccb545dd8f165,3f9a5a7c0ec40a37,3f600667a582c956
