X,beta,r0,eta0,zeta0,Xout
dt=3fb604e3e700545d
3fcb77139a2f6585,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f8860ebbe5fbce4
3fd0775e802572fb,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f888ab98a0685fe
3fd3333333333333,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88c02e1965311d
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881551e0d995e4
3fa661b807058f11,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88169b0c271dae
3fb6202ecfb9c869,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881d9cecc0e116
3fc087c0cdf864a5,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f882b83d267a9d0
3fc5ff6a3413e515,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f884177a7e53327
3fcb77139a2f6585,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88609b67d801c4
3fd0775e802572fb,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f888a0c94268c98
3fd3333333333333,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88bee2b05aa873
3f50624dd2f1a9fc,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881551e0d99e84
3fa661b807058f11,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88169af66cf2fd
3fb6202ecfb9c869,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881d9b377b0ea3
3fc087c0cdf864a5,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f882b7a6703ae8f
3fc5ff6a3413e515,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f8841583340aaa1
3fcb77139a2f6585,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88604b3c0a4002
3fd0775e802572fb,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f8889602101706c
3fd3333333333333,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88bd989835d301
3f50624dd2f1a9fc,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881551e0d9a722
3fa661b807058f11,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88169ae0b34ed3
3fb6202ecfb9c869,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881d99825cc99b
3fc087c0cdf864a5,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f882b70fd7d4bfe
3fc5ff6a3413e515,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f884138c97bc835
3fcb77139a2f6585,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f885ffb3ae6e39c
3fd0775e802572fb,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f8888b430533890
3fd3333333333333,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88bc4fd00a6e74
3f50624dd2f1a9fc,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881551e0d9afc3
3fa661b807058f11,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88169acafa312a
3fb6202ecfb9c869,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881d97cd660f97
3fc087c0cdf864a5,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f882b6795d441e8
3fc5ff6a3413e515,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f8841196a93fb1e
3fcb77139a2f6585,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f885fab645e5ccd
3fd0775e802572fb,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f888808c1d8066b
3fd3333333333333,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88bb0856ecb330
3f50624dd2f1a9fc,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881551e0d9b863
3fa661b807058f11,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88169ab5419a01
3fb6202ecfb9c869,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881d961896de2d
3fc087c0cdf864a5,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f882b5e3008501c
3fc5ff6a3413e515,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f8840fa1686b30c
3fcb77139a2f6585,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f885f5bb8612014
3fd0775e802572fb,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88875dd54c15a9
3fd3333333333333,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88b9c22bf1541d
3f50624dd2f1a9fc,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881551e0d9c103
3fa661b807058f11,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88169a9f898956
3fb6202ecfb9c869,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881d9463ef32f5
3fc087c0cdf864a5,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f882b54cc193673
3fc5ff6a3413e515,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f8840dacd516025
3fcb77139a2f6585,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f885f0c36dfa629
3fd0775e802572fb,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f8886b36a6bbc36
3fd3333333333333,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88b87d4e2d7e7d
3f50624dd2f1a9fc,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881551e0d9c9a1
3fa661b807058f11,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88169a89d1ff26
3fb6202ecfb9c869,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f881d92af6f0b88
3fc087c0cdf864a5,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f882b4b6a06b4c9
3fc5ff6a3413e515,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f8840bb8ef17300
3fcb77139a2f6585,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f885ebcdfca6c02
3fd0775e802572fb,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88860980f36a39
3fd3333333333333,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fbb6db6db6db6dc,3f88b739bcb6d9c5
3f50624dd2f1a9fc,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881551defd1fcf
3fa661b807058f11,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f8816b0e4efd48b
3fb6202ecfb9c869,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881e7ef197cc99
3fc087c0cdf864a5,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f882eb8960b398f
3fc5ff6a3413e515,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f8849591ab626dc
3fcb77139a2f6585,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88705a416bf69c
3fd0775e802572fb,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88a5b407e29980
3fd3333333333333,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88eb5c6aa6df3d
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881551defd2871
3fa661b807058f11,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f8816b0ceb3b22e
3fb6202ecfb9c869,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881e7d29176e69
3fc087c0cdf864a5,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f882eae9151f757
3fc5ff6a3413e515,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88493710040d79
3fcb77139a2f6585,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f887002124e4c6b
3fd0775e802572fb,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88a4f36d3c8e7a
3fd3333333333333,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88e9e6662c1c07
3f50624dd2f1a9fc,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881551defd3112
3fa661b807058f11,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f8816b0b8781855
3fb6202ecfb9c869,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881e7b60bfbf72
3fc087c0cdf864a5,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f882ea48e8a4e02
3fc5ff6a3413e515,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88491510c9befe
3fcb77139a2f6585,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f886faa10b6a64b
3fd0775e802572fb,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88a4335f58249d
3fd3333333333333,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88e871d0095f00
3f50624dd2f1a9fc,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881551defd39b3
3fa661b807058f11,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f8816b0a23d06fe
3fb6202ecfb9c869,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881e799890bd42
3fc087c0cdf864a5,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f882e9a8db3fb64
3fc5ff6a3413e515,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f8848f31d04902e
3fcb77139a2f6585,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f886f523c94b00d
3fd0775e802572fb,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88a373dded8f48
3fd3333333333333,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88e6fea7434a36
3f50624dd2f1a9fc,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881551defd4254
3fa661b807058f11,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f8816b08c027e27
3fb6202ecfb9c869,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881e77d08a655f
3fc087c0cdf864a5,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f882e908ecebd50
3fc5ff6a3413e515,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f8848d134b1d63f
3fcb77139a2f6585,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f886efa95d819e7
3fd0775e802572fb,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88a2b4e8b51d38
3fd3333333333333,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88e58ceadeffa8
3f50624dd2f1a9fc,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881551defd4af4
3fa661b807058f11,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f8816b075c87dd1
3fb6202ecfb9c869,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881e7608acb557
3fc087c0cdf864a5,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f882e8691da519f
3fc5ff6a3413e515,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f8848af57cee6e4
3fcb77139a2f6585,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f886ea31c709871
3fd0775e802572fb,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88a1f67f673870
3fd3333333333333,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88e41c99e2212e
3f50624dd2f1a9fc,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881551defd5395
3fa661b807058f11,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f8816b05f8f05f3
3fb6202ecfb9c869,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881e7440f7aab3
3fc087c0cdf864a5,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f882e7c96d67635
3fc5ff6a3413e515,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88488d86591840
3fcb77139a2f6585,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f886e4bd04de4ab
3fd0775e802572fb,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88a138a1bc6642
3fd3333333333333,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88e2adb352d042
3f50624dd2f1a9fc,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881551defd5c36
3fa661b807058f11,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f8816b049561691
3fb6202ecfb9c869,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f881e72796b42ff
3fc087c0cdf864a5,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f882e729dc2e8fb
3fc5ff6a3413e515,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88486bc04dc0f7
3fcb77139a2f6585,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f886df4b15fbbef
3fd0775e802572fb,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88a07b4f6d473f
3fd3333333333333,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fc6db6db6db6db6,3f88e1403637add4
3f50624dd2f1a9fc,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881551dd20b25c
3fa661b807058f11,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8816c6a7e33e7d
3fb6202ecfb9c869,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881f5f3cd19042
3fc087c0cdf864a5,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8831e3caa0e991
3fc5ff6a3413e515,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f88511a7b909562
3fcb77139a2f6585,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f887fc6fe9b525d
3fd0775e802572fb,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f88c0aa11935bd1
3fd3333333333333,3f847ae147ae147b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8916810c519836
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881551dd20baff
3fa661b807058f11,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8816c69125ac0d
3fb6202ecfb9c869,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881f5d613eda25
3fc087c0cdf864a5,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8831d92e7ba81d
3fc5ff6a3413e515,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8850f5e60a6867
3fcb77139a2f6585,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f887f66f88bda01
3fd0775e802572fb,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f88bfd5d8101abf
3fd3333333333333,3fdbfa2608c6f2d6,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8914e07dd369cb
3f50624dd2f1a9fc,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881551dd20c39f
3fa661b807058f11,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8816c67a68a41f
3fb6202ecfb9c869,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881f5b85d5f294
3fc087c0cdf864a5,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8831ce945bbc30
3fc5ff6a3413e515,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8850d15c916cc0
3fcb77139a2f6585,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f887f0722cd1e98
3fd0775e802572fb,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f88bf02354e6f1e
3fd3333333333333,3feba83a83a83a84,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8913417b045b57
3f50624dd2f1a9fc,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881551dd20cc42
3fa661b807058f11,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8816c663ac26b1
3fb6202ecfb9c869,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881f59aa96d709
3fc087c0cdf864a5,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8831c3fc40e1a3
3fc5ff6a3413e515,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8850acdf22dd3c
3fcb77139a2f6585,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f887ea77d4e0cb0
3fd0775e802572fb,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f88be2f2902bf73
3fd3333333333333,3ff4a9b101767dcf,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8911a402da185a
3f50624dd2f1a9fc,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881551dd20d4e3
3fa661b807058f11,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8816c64cf033c1
3fb6202ecfb9c869,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881f57cf818505
3fc087c0cdf864a5,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8831b9662ad455
3fc5ff6a3413e515,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8850886dbbf523
3fcb77139a2f6585,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f887e4807fd9566
3fd0775e802572fb,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f88bd5cb2e18ea4
3fd3333333333333,3ffb7f44c118de5b,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f891008144ad172
3f50624dd2f1a9fc,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881551dd20dd86
3fa661b807058f11,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8816c63634cb4f
3fb6202ecfb9c869,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881f55f495fa06
3fc087c0cdf864a5,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8831aed219502f
3fc5ff6a3413e515,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8850640859f03b
3fcb77139a2f6585,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f887de8c2caae5d
3fd0775e802572fb,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f88bc8ad29f7bdf
3fd3333333333333,40012a6c405d9f73,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f890e6dae4d3c28
3f50624dd2f1a9fc,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881551dd20e628
3fa661b807058f11,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8816c61f79ed55
3fb6202ecfb9c869,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881f5419d43387
3fc087c0cdf864a5,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8831a4400c111b
3fc5ff6a3413e515,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f88503faefa0ac1
3fcb77139a2f6585,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f887d89ada451c0
3fd0775e802572fb,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f88bbb987f142a4
3fd3333333333333,40049536202ecfba,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f890cd4cfd892c9
3f50624dd2f1a9fc,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881551dd20eeca
3fa661b807058f11,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f8816c608bf99d4
3fb6202ecfb9c869,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f881f523f3c2f07
3fc087c0cdf864a5,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f883199b002d310
3fc5ff6a3413e515,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f88501b61998172
3fcb77139a2f6585,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f887d2ac8797e42
3fd0775e802572fb,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f88bae8d28bbab3
3fd3333333333333,4007ffffffffffff,401d41d41d41d41d,3fa2492492492490,3fd0000000000000,3f890b3d77e49437
3f50624dd2f1a9fc,3f847ae147ae147b,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f881543282d7d5d
3fa661b807058f11,3f847ae147ae147b,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f8818707054c120
3fb6202ecfb9c869,3f847ae147ae147b,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f882723301b746b
3fc087c0cdf864a5,3f847ae147ae147b,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f883e8d47f7e3f7
3fc5ff6a3413e515,3f847ae147ae147b,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f885be2b73a50a7
3fcb77139a2f6585,3f847ae147ae147b,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f887c592f665222
3fd0775e802572fb,3f847ae147ae147b,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f889d27a833d508
3fd3333333333333,3f847ae147ae147b,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f88bb85f414f2a8
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f881543282d9732
3fa661b807058f11,3fdbfa2608c6f2d6,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f88187033398b4e
3fb6202ecfb9c869,3fdbfa2608c6f2d6,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f88271ea9d47a0d
3fc087c0cdf864a5,3fdbfa2608c6f2d6,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f883e75c6c04ae5
3fc5ff6a3413e515,3fdbfa2608c6f2d6,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f885b98befc63a4
3fcb77139a2f6585,3fdbfa2608c6f2d6,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f887ba7782f18f2
3fd0775e802572fb,3fdbfa2608c6f2d6,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f889bbf3e0c8bcf
3fd3333333333333,3fdbfa2608c6f2d6,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f88b8fb76f166a6
3f50624dd2f1a9fc,3feba83a83a83a84,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f881543282db109
3fa661b807058f11,3feba83a83a83a84,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f88186ff61fd871
3fb6202ecfb9c869,3feba83a83a83a84,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f88271a23fad258
3fc087c0cdf864a5,3feba83a83a83a84,401d41d41d41d41d,3fbb6db6db6db6dc,bfd0000000000000,3f883e5e4a7dbc4b
