X,beta,r0,eta0,zeta0,Xout
dt=3fb604e3e700545d
3fc087c0cdf864a5,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fc6db6db6db6db6,3f68935c6d1db596
3fc5ff6a3413e515,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fc6db6db6db6db6,3f689040c4470652
3fcb77139a2f6585,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fc6db6db6db6db6,3f688c8c02bb6a73
3fd0775e802572fb,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fc6db6db6db6db6,3f6889342eaee6ec
3fd3333333333333,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fc6db6db6db6db6,3f6887a4f2cd3992
3f50624dd2f1a9fc,3f847ae147ae147b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68965ff65b1ac4
3fa661b807058f11,3f847ae147ae147b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68962b70e7380c
3fb6202ecfb9c869,3f847ae147ae147b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68949c56719109
3fc087c0cdf864a5,3f847ae147ae147b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f689047c3bb5c40
3fc5ff6a3413e515,3f847ae147ae147b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6887c3b2d83352
3fcb77139a2f6585,3f847ae147ae147b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6879a707197c3e
3fd0775e802572fb,3f847ae147ae147b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68648998fad40f
3fd3333333333333,3f847ae147ae147b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f684704420fed05
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68965ff65b3bca
3fa661b807058f11,3fdbfa2608c6f2d6,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68962bfe426556
3fb6202ecfb9c869,3fdbfa2608c6f2d6,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6894a5d6fd3c16
3fc087c0cdf864a5,3fdbfa2608c6f2d6,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f689079bd94451d
3fc5ff6a3413e515,3fdbfa2608c6f2d6,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68886657f55543
3fcb77139a2f6585,3fdbfa2608c6f2d6,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f687b3e5659d92d
3fd0775e802572fb,3fdbfa2608c6f2d6,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6867ea0833d1ef
3fd3333333333333,3fdbfa2608c6f2d6,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f684d68e3d38e1e
3f50624dd2f1a9fc,3feba83a83a83a84,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68965ff65b5ccd
3fa661b807058f11,3feba83a83a83a84,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68962c8b96f49a
3fb6202ecfb9c869,3feba83a83a83a84,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6894af55d474f4
3fc087c0cdf864a5,3feba83a83a83a84,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6890aba3a9936b
3fc5ff6a3413e515,3feba83a83a83a84,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6889088c65f650
3fcb77139a2f6585,3feba83a83a83a84,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f687cd3f2139145
3fd0775e802572fb,3feba83a83a83a84,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f686b4552ba1cde
3fd3333333333333,3feba83a83a83a84,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6853c065db1038
3f50624dd2f1a9fc,3ff4a9b101767dcf,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68965ff65b7dd0
3fa661b807058f11,3ff4a9b101767dcf,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68962d18e4e624
3fb6202ecfb9c869,3ff4a9b101767dcf,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6894b8d2f763e7
3fc087c0cdf864a5,3ff4a9b101767dcf,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6890dd75ff523a
3fc5ff6a3413e515,3ff4a9b101767dcf,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6889aa5052dcfe
3fcb77139a2f6585,3ff4a9b101767dcf,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f687e67db3bfaf3
3fd0775e802572fb,3ff4a9b101767dcf,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f686e9b7cb6f5d7
3fd3333333333333,3ff4a9b101767dcf,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f685a0ad692cce2
3f50624dd2f1a9fc,3ffb7f44c118de5b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68965ff65b9ed5
3fa661b807058f11,3ffb7f44c118de5b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68962da62c39cf
3fb6202ecfb9c869,3ffb7f44c118de5b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6894c24e6630a7
3fc087c0cdf864a5,3ffb7f44c118de5b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68910f34998daf
3fc5ff6a3413e515,3ffb7f44c118de5b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f688a4ba3e4c4f7
3fcb77139a2f6585,3ffb7f44c118de5b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f687ffa12c80b55
3fd0775e802572fb,3ffb7f44c118de5b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6871ec8a512e86
3fd3333333333333,3ffb7f44c118de5b,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f686048445b915e
3f50624dd2f1a9fc,40012a6c405d9f73,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68965ff65bbfd9
3fa661b807058f11,40012a6c405d9f73,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68962e336cf013
3fb6202ecfb9c869,40012a6c405d9f73,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6894cbc82103cc
3fc087c0cdf864a5,40012a6c405d9f73,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f689140df7c4ff4
3fc5ff6a3413e515,40012a6c405d9f73,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f688aec87445def
3fcb77139a2f6585,40012a6c405d9f73,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68818a99ac53d0
3fd0775e802572fb,40012a6c405d9f73,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6875387fad2df0
3fd3333333333333,40012a6c405d9f73,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f686678bd8aa3cb
3f50624dd2f1a9fc,40049536202ecfba,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68965ff65be0dd
3fa661b807058f11,40049536202ecfba,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68962ec0a708e2
3fb6202ecfb9c869,40049536202ecfba,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6894d540280581
3fc087c0cdf864a5,40049536202ecfba,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68917276aba289
3fc5ff6a3413e515,40049536202ecfba,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f688b8cfa9a4fa3
3fcb77139a2f6585,40049536202ecfba,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68831970dd048e
3fd0775e802572fb,40049536202ecfba,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68787f60ecefc6
3fd3333333333333,40049536202ecfba,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f686c9c5069d1a4
3f50624dd2f1a9fc,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68965ff65c01e3
3fa661b807058f11,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f68962f4dda847f
3fb6202ecfb9c869,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6894deb67b5cf2
3fc087c0cdf864a5,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6891a3fa2b8f59
3fc5ff6a3413e515,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f688c2cfe0f35e0
3fcb77139a2f6585,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6884a6994deae9
3fd0775e802572fb,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f687bc132300747
3fd3333333333333,4007ffffffffffff,403ca83a83a83a83,3fc6db6db6db6db6,3fd0000000000000,3f6872b30b3771c7
3f50624dd2f1a9fc,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689659f6fffca9
3fa661b807058f11,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68968ee66fbe86
3fb6202ecfb9c869,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689821593787a9
3fc087c0cdf864a5,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689c7fd7f36ad3
3fc5ff6a3413e515,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68a518b57a7852
3fcb77139a2f6585,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68b35a0683e7ae
3fd0775e802572fb,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68c8b1994ef267
3fd3333333333333,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68e68ced4df805
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689659f7002ad9
3fa661b807058f11,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68968fa41dce3a
3fb6202ecfb9c869,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68982d9717cf56
3fc087c0cdf864a5,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689cbdab4774bd
3fc5ff6a3413e515,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68a5d9f1c48522
3fcb77139a2f6585,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68b52acdf43acd
3fd0775e802572fb,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68cc65075ebf00
3fd3333333333333,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68ed47d1df7168
3f50624dd2f1a9fc,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689659f700590a
3fa661b807058f11,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68969061c2cf04
3fb6202ecfb9c869,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689839d2af9de6
3fc087c0cdf864a5,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689cfb64b6b315
3fc5ff6a3413e515,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68a69a9da43b5d
3fcb77139a2f6585,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68b6f9734eb1da
3fd0775e802572fb,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68d012267186a5
3fd3333333333333,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68f3f2f78a83ab
3f50624dd2f1a9fc,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689659f7008739
3fa661b807058f11,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f6896911f5ec146
3fb6202ecfb9c869,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f6898460bff2a09
3fc087c0cdf864a5,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689d390446905d
3fc5ff6a3413e515,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68a75ab94f6139
3fcb77139a2f6585,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68b8c5f7d1d536
3fd0775e802572fb,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68d3b8fbd896ea
3fd3333333333333,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68fa8e70720b85
3f50624dd2f1a9fc,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689659f700b56a
3fa661b807058f11,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689691dcf1a55c
3fb6202ecfb9c869,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f6898524306aaa9
3fc087c0cdf864a5,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689d7689fc76db
3fc5ff6a3413e515,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68a81a44fbac32
3fcb77139a2f6585,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68ba905cbbab74
3fd0775e802572fb,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68d7598ce20b8e
3fd3333333333333,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f69011a4ea9e3c3
3f50624dd2f1a9fc,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689659f700e39b
3fa661b807058f11,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f6896929a7b7b29
3fb6202ecfb9c869,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68985e77c655b7
3fc087c0cdf864a5,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689db3f5ddcf0f
3fc5ff6a3413e515,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68a8d940dec532
3fcb77139a2f6585,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68bc58a349b8bf
3fd0775e802572fb,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68daf3ded8cf51
3fd3333333333333,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f690796a436f7bd
3f50624dd2f1a9fc,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689659f70111cc
3fa661b807058f11,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68969357fc4336
3fb6202ecfb9c869,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68986aaa3e61e4
3fc087c0cdf864a5,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689df147f00258
3fc5ff6a3413e515,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68a997ad2e46d6
3fcb77139a2f6585,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68be1eccb8fbc3
3fd0775e802572fb,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68de87f704a03b
3fd3333333333333,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f690e03830f4a8b
3f50624dd2f1a9fc,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689659f7013ffb
3fa661b807058f11,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f6896941573fd91
3fb6202ecfb9c869,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689876da6f05fc
3fc087c0cdf864a5,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f689e2e80387813
3fc5ff6a3413e515,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68aa558a1fbcb9
3fcb77139a2f6585,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68bfe2da45f260
3fd0775e802572fb,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f68e215daaa0e32
3fd3333333333333,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfd0000000000000,3f691460fd1a040d
3f50624dd2f1a9fc,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689659f5e9fb01
3fa661b807058f11,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68967fd9b31df0
3fb6202ecfb9c869,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68979ff4389633
3fc087c0cdf864a5,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689ac0c96310cf
3fc5ff6a3413e515,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68a0e8d7cc954a
3fcb77139a2f6585,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68ab1e9258e525
3fd0775e802572fb,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68ba6859ce9eff
3fd3333333333333,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68cfcc76717a7e
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689659f5ea2931
3fa661b807058f11,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689680985b2250
3fb6202ecfb9c869,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f6897ac525fcb6a
3fc087c0cdf864a5,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689aff944c02e3
3fc5ff6a3413e515,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68a1ae2c4209b0
3fcb77139a2f6585,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68acfbe06eb5b5
3fd0775e802572fb,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68be3afd9886b2
3fd3333333333333,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68d6cadac75a8d
3f50624dd2f1a9fc,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689659f5ea5764
3fa661b807058f11,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68968156fa119c
3fb6202ecfb9c869,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f6897b8ae3b5b7b
3fc087c0cdf864a5,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689b3e4519d55e
3fc5ff6a3413e515,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68a272eeb55f67
3fcb77139a2f6585,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68aed704d32888
3fd0775e802572fb,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68c207371a40c9
3fd3333333333333,3feba83a83a83a84,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68ddb92fd6935e
3f50624dd2f1a9fc,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689659f5ea8595
3fa661b807058f11,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689682158fec25
3fb6202ecfb9c869,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f6897c507cb7d6f
3fc087c0cdf864a5,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689b7cdbd1fad1
3fc5ff6a3413e515,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68a3371f5cc6f5
3fcb77139a2f6585,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68b0b000c7f28a
3fd0775e802572fb,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68c5cd0bb59eac
3fd3333333333333,3ff4a9b101767dcf,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68e4978804cfc1
3f50624dd2f1a9fc,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689659f5eab3c7
3fa661b807058f11,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689682d41cb1f7
3fb6202ecfb9c869,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f6897d15f10682e
3fc087c0cdf864a5,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689bbb5879e51c
3fc5ff6a3413e515,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68a3fabe6e6216
3fcb77139a2f6585,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68b286d58e420a
3fd0775e802572fb,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68c98c80c93892
3fd3333333333333,3ffb7f44c118de5b,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68eb65f5a88831
3f50624dd2f1a9fc,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689659f5eae1f8
3fa661b807058f11,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68968392a06361
3fb6202ecfb9c869,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f6897ddb40a526d
3fc087c0cdf864a5,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689bf9bb170575
3fc5ff6a3413e515,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68a4bdcc2045f9
3fcb77139a2f6585,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68b45b8466c446
3fd0775e802572fb,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68cd459bb06abf
3fd3333333333333,40012a6c405d9f73,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68f2248b090e30
3f50624dd2f1a9fc,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689659f5eb1029
3fa661b807058f11,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689684511b0080
3fb6202ecfb9c869,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f6897ea06b972a5
3fc087c0cdf864a5,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689c3803aeccd4
3fc5ff6a3413e515,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68a58048a87706
3fcb77139a2f6585,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68b62e0e91a02c
3fd0775e802572fb,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68d0f861c35ac1
3fd3333333333333,40049536202ecfba,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68f8d35a5e9569
3f50624dd2f1a9fc,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689659f5eb3e5c
3fa661b807058f11,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f6896850f8c89cd
3fb6202ecfb9c869,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f6897f6571dffbd
3fc087c0cdf864a5,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f689c763246aade
3fc5ff6a3413e515,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68a642343ceedd
3fcb77139a2f6585,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68b7fe754e79e4
3fd0775e802572fb,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68d4a4d856f97e
3fd3333333333333,4007ffffffffffff,403ca83a83a83a83,3fd0000000000000,bfc6db6db6db6db7,3f68ff7275d2428e
3f50624dd2f1a9fc,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfbb6db6db6db6dc,3f689659f4d3f95b
3fa661b807058f11,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfbb6db6db6db6dc,3f689670ccf7b87d
3fb6202ecfb9c869,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfbb6db6db6db6dc,3f68971e8f586189
3fc087c0cdf864a5,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfbb6db6db6db6dc,3f689901bba413c2
3fc5ff6a3413e515,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfbb6db6db6db6dc,3f689cb8fd5cc726
3fcb77139a2f6585,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfbb6db6db6db6dc,3f68a2e327b293bd
3fd0775e802572fb,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfbb6db6db6db6dc,3f68ac1f315d4023
3fd3333333333333,3f847ae147ae147b,403ca83a83a83a83,3fd0000000000000,bfbb6db6db6db6dc,3f68b90c307551bb
3f50624dd2f1a9fc,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfbb6db6db6db6dc,3f689659f4d4278b
3fa661b807058f11,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfbb6db6db6db6dc,3f6896718c99b1c1
3fb6202ecfb9c869,3fdbfa2608c6f2d6,403ca83a83a83a83,3fd0000000000000,bfbb6db6db6db6dc,3f68972b0dc6973c
